,artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,rolloff-mean,rolloff-var,bandwidth-mean,bandwidth-var,centroid-mean,centroid-var,rms-mean,rms-var,harmonic-mean,harmonic-var,percpt-mean,percpt-var,zeroCross-mean,zeroCross-var,mel-mean,mel-var,chroma-mean,chroma-var,mfcc1-mean,mfcc1-var,mfcc2-mean,mfcc2-var,mfcc3-mean,mfcc3-var,mfcc4-mean,mfcc4-var,mfcc5-mean,mfcc5-var,mfcc6-mean,mfcc6-var,mfcc7-mean,mfcc7-var,mfcc8-mean,mfcc8-var,mfcc9-mean,mfcc9-var,mfcc10-mean,mfcc10-var,mfcc11-mean,mfcc11-var,mfcc12-mean,mfcc12-var,mfcc13-mean,mfcc13-var,mfcc14-mean,mfcc14-var,mfcc15-mean,mfcc15-var,mfcc16-mean,mfcc16-var,mfcc17-mean,mfcc17-var,mfcc18-mean,mfcc18-var,mfcc19-mean,mfcc19-var,mfcc20-mean,mfcc20-var
1805,Juice WRLD,Lucid Dreams,239835,True,2018,84,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,hip hop,3748.314834453004,3382737.655094225,2200.0677696058888,239879.3178957521,1737.7697516411743,645739.7857629183,0.19974078238010406,0.011399911716580391,0.00015818141400814056,0.038753997534513474,0.002616916550323367,0.005113912746310234,0.05429176114890401,0.051344165820254375,11.996100425720215,11677.5087890625,0.42624419927597046,0.09013720601797104,-143.60601806640625,2988.533935546875,104.1010513305664,1194.5023193359375,10.289352416992188,699.0775756835938,38.67052459716797,423.1137390136719,15.776491165161133,338.744384765625,10.560566902160645,329.8495178222656,-1.7194749116897583,179.01104736328125,9.992572784423828,229.25643920898438,-12.505584716796875,168.75340270996094,10.375126838684082,171.4202117919922,-6.382321357727051,115.43807983398438,3.992326498031616,95.31951141357422,-3.7316811084747314,96.0192642211914,-2.028437376022339,135.70094299316406,-1.6362489461898804,90.90728759765625,7.986852169036865,84.99085998535156,-9.375439643859863,85.96257781982422,10.489083290100098,68.76482391357422,-2.9424707889556885,82.56061553955078,0.9702191948890686,72.27871704101562
1806,Zedd,The Middle,184732,False,2018,80,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,"hip hop, pop, Dance/Electronic",4922.016070575537,2069808.232379204,2359.742714099372,164693.8018482646,2377.3678325449396,618945.2858028881,0.27683043479919434,0.022476784884929657,0.0006610531127080321,0.04702473804354668,0.0016920818015933037,0.028066596016287804,0.11620559334845049,0.10270185342298498,21.77504539489746,40096.640625,0.3264404535293579,0.09456990659236908,-56.064090728759766,7701.78173828125,83.72356414794922,920.9447631835938,-9.84567928314209,684.3726196289062,22.890872955322266,566.2364501953125,-9.08226203918457,281.7751770019531,8.467625617980957,264.0917053222656,-3.026393413543701,169.00405883789062,3.4142348766326904,193.02813720703125,1.8962796926498413,181.6112060546875,6.490394592285156,135.30902099609375,-6.646454334259033,124.79300689697266,4.210610866546631,154.0422821044922,-8.944680213928223,112.09296417236328,9.802590370178223,113.0863265991211,-8.566174507141113,118.88275146484375,9.521407127380371,164.9899444580078,-1.2481385469436646,129.26673889160156,1.3208426237106323,165.6878662109375,-2.5478036403656006,152.4202880859375,4.877666473388672,117.58511352539062
1807,Marshmello,FRIENDS,202620,True,2018,78,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,"pop, Dance/Electronic",5944.968218257183,2670127.7985066804,2660.04887421271,118845.70953512948,2872.0306136022623,860382.3393077386,0.3009301424026489,0.01357568521052599,3.2283605833072215e-06,0.047739844769239426,-1.7200998627231456e-05,0.029024695977568626,0.1412910052910053,0.12132785711486238,22.246753692626953,30206.638671875,0.3799159824848175,0.09025672823190689,-15.09941291809082,3034.269775390625,64.59898376464844,1378.150634765625,-11.60592269897461,703.740478515625,17.510841369628906,499.4455261230469,-1.4426958560943604,366.95281982421875,6.626941204071045,300.9803771972656,0.25730833411216736,230.3552703857422,6.320250988006592,182.62210083007812,-9.318755149841309,157.34378051757812,10.425684928894043,143.58090209960938,-16.214027404785156,129.83963012695312,5.276923656463623,90.81355285644531,-13.142312049865723,108.6744613647461,4.775083065032959,95.316650390625,-9.192154884338379,81.60087585449219,-0.6954651474952698,111.29843139648438,-8.650405883789062,89.48587036132812,0.07339715957641602,81.81647491455078,-10.873024940490723,87.32442474365234,5.928625106811523,89.60983276367188
1808,Cardi B,I Like It,253390,True,2018,79,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,"hip hop, pop",5028.623759266762,2447614.8907750384,2400.8045461906963,174636.1479742736,2441.887452466536,589087.0114467882,0.31074202060699463,0.015003030188381672,-3.1866216886555776e-05,0.044838082045316696,-0.0005934875807724893,0.039584144949913025,0.10879138321995464,0.09695581815704359,24.219778060913086,31367.59375,0.3965049088001251,0.0939154103398323,-27.858402252197266,4625.99169921875,79.69646453857422,1178.974609375,-16.268587112426758,657.329345703125,25.34670639038086,414.6922302246094,-5.952805995941162,390.6596984863281,9.717900276184082,289.4686279296875,5.025144577026367,233.5591583251953,10.995789527893066,268.1206359863281,2.1755433082580566,274.33563232421875,12.276312828063965,156.9814910888672,-3.593096971511841,153.34645080566406,8.453788757324219,106.41497802734375,-6.391130447387695,129.09051513671875,9.247862815856934,110.5705337524414,-7.870492935180664,108.21085357666016,3.2046940326690674,99.13969421386719,-7.712129592895508,118.75841522216797,8.377120018005371,110.9666976928711,-5.927056789398193,120.9324951171875,8.698822021484375,149.14700317382812
1809,XXXTENTACION,Moonlight,135090,True,2018,82,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,hip hop,3095.8604464220925,3553292.553971487,1899.961078307684,371187.47091596044,1496.444784191518,527622.0570330458,0.09616987407207489,0.0017928543966263533,6.042159839125816e-06,0.00806618295609951,0.00022318244737107307,0.0015130328247323632,0.05732048374905518,0.05403484589182944,2.5417351722717285,517.8839721679688,0.3188628852367401,0.09381376206874847,-237.42758178710938,8296.755859375,116.13700866699219,1415.416015625,6.87416410446167,1184.4788818359375,17.99028205871582,529.3837280273438,4.261440277099609,535.978759765625,7.449007987976074,417.7823181152344,-1.9398151636123657,331.6435241699219,10.565922737121582,265.04412841796875,-15.82862377166748,337.98956298828125,13.187766075134277,221.1303253173828,-2.798562526702881,156.14125061035156,4.185926914215088,152.21214294433594,-1.7691121101379395,154.7566375732422,3.614804983139038,138.66375732421875,-3.208845376968384,93.15465545654297,5.15731143951416,111.12667846679688,-5.6743950843811035,84.97610473632812,0.7256397604942322,80.78376770019531,-5.44705867767334,93.9268569946289,-2.3124687671661377,107.1371078491211
1810,Ariana Grande,no tears left to cry,205920,False,2018,77,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,pop,5245.839112461905,1213793.445513557,2456.3665490480907,83554.91088682915,2515.9756159951808,523270.7726029941,0.15609365701675415,0.005595517344772816,-8.725605766812805e-06,0.019922640174627304,-0.0003019332652911544,0.0047570085152983665,0.11179289493575208,0.09929524357763607,6.672206878662109,2706.83984375,0.4001704454421997,0.09746941924095154,-112.72135162353516,3558.5751953125,69.87987518310547,715.8652954101562,-6.819842338562012,439.84356689453125,38.04983139038086,257.55181884765625,-8.34521770477295,206.010009765625,18.667980194091797,258.2117004394531,-3.0473392009735107,165.80587768554688,5.4500651359558105,173.3819580078125,4.045855522155762,186.64427185058594,11.402174949645996,160.68565368652344,-12.223345756530762,143.35842895507812,5.6620073318481445,141.57171630859375,-6.073417663574219,120.56820678710938,7.7785563468933105,104.8648681640625,-1.3413530588150024,156.10763549804688,11.136301040649414,117.74557495117188,-3.1506214141845703,103.83476257324219,5.125601291656494,102.7889633178711,-4.980066776275635,114.09114074707031,7.376960754394531,110.56507873535156
1811,Sheck Wes,Mo Bamba,183906,True,2018,77,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,hip hop,3688.9901931809936,4875363.622101839,2243.9580013208297,315748.4299386595,1659.7800857712966,660345.405447255,0.34330636262893677,0.009596754796802998,-1.4521338925987948e-05,0.08066306263208389,-0.0002110197820002213,0.026098432019352913,0.05708012093726379,0.05382198073105112,29.47407341003418,45076.58203125,0.44895192980766296,0.08469033986330032,-72.74215698242188,3671.754638671875,123.87976837158203,1259.486083984375,32.91328811645508,609.4269409179688,20.930110931396484,183.68911743164062,-7.346922874450684,376.8160400390625,23.058000564575195,184.7344970703125,3.44893217086792,161.7499542236328,15.68331241607666,148.80332946777344,-12.71023941040039,84.6404037475586,11.250154495239258,87.38908386230469,3.8591830730438232,109.95525360107422,9.363347053527832,79.53878784179688,-6.203615665435791,87.33472442626953,13.2341890335083,64.98309326171875,-3.9428725242614746,69.81149291992188,14.119308471679688,72.55243682861328,-6.252203464508057,67.3284912109375,4.004143714904785,51.89859390258789,-3.8261659145355225,65.1299057006836,6.166201591491699,57.70187759399414
1812,Calvin Harris,One Kiss with Dua Lipa,214846,False,2018,81,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,"hip hop, pop, Dance/Electronic",4701.275738695457,4697165.355383878,2423.7219633392515,363837.56120758556,2156.593121426203,911899.6614086399,0.3549491763114929,0.011961674317717552,4.265398274583276e-06,0.07289258390665054,0.00010273433872498572,0.039995696395635605,0.07826757369614512,0.07214176060386362,31.13030242919922,57223.70703125,0.45312830805778503,0.08466601371765137,-40.610260009765625,4623.27587890625,99.88803100585938,1640.0965576171875,4.945942401885986,654.5416870117188,26.419269561767578,325.07110595703125,4.898998260498047,267.85357666015625,12.726795196533203,218.5808563232422,5.086733818054199,215.8883819580078,6.693936824798584,173.97743225097656,-4.149468421936035,96.24340057373047,13.000770568847656,122.01671600341797,-7.218435764312744,101.11150360107422,9.998292922973633,95.60012817382812,-8.310953140258789,87.72187042236328,9.867496490478516,58.08830642700195,-4.206869125366211,70.34909057617188,3.6409595012664795,73.0940170288086,-4.896535873413086,53.99030685424805,5.397085189819336,53.214317321777344,-5.208940505981445,79.37591552734375,11.639490127563477,81.50155639648438
1814,Travis Scott,SICKO MODE,312820,True,2018,81,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,"hip hop, Dance/Electronic",5055.306931250605,4744611.76102274,2381.7733335187104,479417.11759552517,2350.630979844388,1188902.5545380537,0.2832171320915222,0.017474085092544556,-7.942446245579049e-05,0.05750779062509537,0.00020583943114615977,0.02232213504612446,0.10222978080120937,0.09177885271854605,21.48208236694336,34491.12890625,0.3920741677284241,0.08163541555404663,-53.241722106933594,5308.6689453125,103.5914306640625,2398.404541015625,-2.22908091545105,1183.7034912109375,18.266305923461914,487.6526794433594,4.644237995147705,258.1292419433594,16.946216583251953,129.18484497070312,-7.885470867156982,188.5803985595703,13.624465942382812,176.7399444580078,-3.718430280685425,207.76390075683594,10.42562198638916,159.90576171875,-5.709670066833496,99.37484741210938,7.713840007781982,126.89139556884766,-6.397324085235596,82.28321838378906,4.0154595375061035,83.85872650146484,-4.794450283050537,72.61412811279297,9.319494247436523,80.2398681640625,-3.7435760498046875,72.29579162597656,6.848896503448486,57.80430221557617,-2.3104023933410645,59.161251068115234,0.9387224316596985,53.40961837768555
1815,Imagine Dragons,Natural,189466,False,2018,80,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,rock,5092.994203360826,1493168.888288874,2386.4081473773144,100673.72505446758,2387.591726893514,384891.6092590779,0.21418927609920502,0.006746825762093067,-1.5947280189720914e-05,0.02650659903883934,4.240139969624579e-05,0.012910368852317333,0.10983522297808013,0.09777144677143554,11.07973861694336,6570.5009765625,0.3902904987335205,0.09148000925779343,-47.02265930175781,4056.825927734375,83.45028686523438,708.6665649414062,-11.962133407592773,337.144287109375,33.29888916015625,242.6195831298828,3.5110349655151367,141.93678283691406,13.321769714355469,143.57571411132812,-17.29645538330078,175.97093200683594,9.93130111694336,117.46412658691406,-11.385518074035645,109.21955871582031,2.5081698894500732,105.08187103271484,-4.898640155792236,72.88072967529297,-2.2098562717437744,104.18638610839844,-7.310912609100342,95.33047485351562,0.6942229270935059,109.0731430053711,-9.011672973632812,105.54629516601562,2.6471939086914062,122.02226257324219,-11.889132499694824,190.1377410888672,2.9858767986297607,120.78255462646484,-5.600651741027832,62.44355773925781,3.6198647022247314,55.18492889404297
1817,Marshmello,Spotlight,177600,False,2018,71,0.546,0.822,7,-4.483,1,0.151,0.0145,0.0,0.742,0.615,150.06,"pop, Dance/Electronic",5323.2761442107685,2155879.8405641615,2457.0004698991843,173803.44780143912,2575.906093419085,633592.7444464271,0.0742267370223999,0.0008807945414446294,-8.602167440585617e-07,0.003182434942573309,-4.688672561314888e-05,0.0020047409925609827,0.12088737717309146,0.10627361921330215,1.3726980686187744,108.15597534179688,0.4555823504924774,0.0805559828877449,-152.78831481933594,2058.744873046875,76.81206512451172,955.2861938476562,-10.499375343322754,718.944580078125,40.688133239746094,425.6959228515625,-1.1721055507659912,275.5645751953125,11.76306438446045,230.99359130859375,-2.6681203842163086,179.82931518554688,7.565190315246582,156.47308349609375,-6.919172763824463,125.58930969238281,8.93042278289795,134.50608825683594,-5.2270827293396,99.42413330078125,8.958910942077637,85.17220306396484,-3.9673259258270264,77.98208618164062,5.817457675933838,74.59056091308594,-6.022909164428711,75.95067596435547,7.812417030334473,67.62144470214844,-9.362589836120605,78.75192260742188,7.161267280578613,56.82422637939453,-5.22154426574707,54.48658752441406,1.8570549488067627,54.7330207824707
1818,The Weeknd,Pray For Me with Kendrick Lamar,211440,True,2018,69,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584,"pop, R&B",3954.9010852542087,3778804.143580143,2205.053617219832,321703.9814763813,1843.6392854933667,754206.3915463778,0.3425734341144562,0.014329819940030575,-1.725897345750127e-05,0.07290022820234299,-3.61694474122487e-05,0.02829030342400074,0.06830990173847316,0.06364365906295327,30.126073837280273,56660.30859375,0.4445872902870178,0.08415093272924423,-49.67694091796875,4111.7900390625,113.08875274658203,1605.60009765625,1.5403265953063965,486.1751708984375,30.44269371032715,354.8937683105469,7.10258674621582,202.34359741210938,12.98944091796875,186.5752410888672,0.7625094652175903,129.77854919433594,17.12668800354004,102.03197479248047,-6.323602199554443,128.76805114746094,15.654922485351562,99.01746368408203,0.33540078997612,90.82535552978516,7.862247467041016,81.23912048339844,-3.6563003063201904,92.62454986572266,10.320977210998535,68.0323486328125,-4.649160385131836,66.43940734863281,7.335803031921387,60.578948974609375,-2.4093048572540283,70.18280792236328,7.0196733474731445,50.82578659057617,-1.9933239221572876,73.1743392944336,6.519344329833984,76.28889465332031
1819,Billie Eilish,lovely with Khalid,200185,False,2018,86,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,"pop, Dance/Electronic",2662.6755658318016,2277473.6097601634,1805.8696520363858,268820.70591377455,1390.93080845914,442716.7122120583,0.22070889174938202,0.011438215151429176,-1.4413728877116228e-06,0.04530441761016846,-1.2896857697342057e-06,0.003969541285187006,0.05690325018896447,0.05366527030689657,13.93835735321045,5815.70458984375,0.28613564372062683,0.09228917956352234,-133.97860717773438,11876.619140625,134.8275604248047,898.912353515625,6.225477695465088,636.7574462890625,23.50513458251953,325.5111389160156,-4.900721073150635,250.1639404296875,-1.5503679513931274,206.74288940429688,-4.763027667999268,94.48253631591797,1.5014829635620117,246.73226928710938,-8.97014045715332,98.54843139648438,1.3435871601104736,132.20584106445312,-13.299099922180176,131.71005249023438,2.9543325901031494,116.46521759033203,-8.891432762145996,90.35452270507812,3.9669485092163086,99.14443969726562,-8.064848899841309,83.8424072265625,7.40010929107666,98.48007202148438,-3.8042593002319336,75.59539031982422,4.757279396057129,70.84844970703125,-2.5475733280181885,78.99664306640625,6.433019161224365,70.62220764160156
1820,Migos,Walk It Talk It,276147,True,2018,75,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,"hip hop, pop",4326.328005953101,5536275.11502825,2264.4228449424045,393916.00237240375,2055.805019182908,1416246.2469996726,0.2529279291629791,0.02489398419857025,0.00084109598537907,0.06425371766090393,0.0013305499451234937,0.017187049612402916,0.07895616024187453,0.072722085001734,20.423900604248047,34533.79296875,0.42358624935150146,0.08896933495998383,-121.51074981689453,8751.6923828125,99.37564849853516,1872.761474609375,17.988466262817383,937.1685180664062,23.988813400268555,474.54974365234375,-3.356403350830078,343.8614501953125,19.03636932373047,224.583740234375,-4.517930507659912,256.60833740234375,15.791175842285156,226.7625274658203,4.174323081970215,287.887451171875,8.000158309936523,230.7015838623047,-1.1839747428894043,134.1460723876953,11.071231842041016,156.41026306152344,-4.001773834228516,111.1978988647461,1.2760809659957886,120.36028289794922,6.185546875,113.30826568603516,6.28403377532959,91.72000885009766,-1.211456060409546,140.8511199951172,9.416207313537598,79.83967590332031,-3.7328643798828125,76.03632354736328,4.495140075683594,73.19483184814453
1822,Drake,Nonstop,238614,True,2018,77,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,"hip hop, pop, R&B",4365.99026612084,7089692.822268995,2462.6578855413463,482874.1069971976,1800.8239841315212,1068356.6459383916,0.3640291690826416,0.014080832712352276,-7.24542633179226e-06,0.11296199262142181,-9.05309061636217e-05,0.01587170921266079,0.04259410430839002,0.04077984658655599,34.51068115234375,76177.0859375,0.48682230710983276,0.09126544743776321,-138.9310760498047,9072.6689453125,93.32643127441406,1534.80859375,51.42850112915039,1257.314453125,29.685794830322266,414.0115051269531,9.340211868286133,507.7408447265625,30.98811149597168,227.18435668945312,-0.05733393132686615,230.5001220703125,21.947534561157227,217.17564392089844,-5.225001811981201,181.53656005859375,12.88789176940918,116.08878326416016,5.111649990081787,121.650146484375,14.708308219909668,94.27110290527344,-2.26836895942688,89.1427993774414,15.856698036193848,72.05790710449219,2.649322509765625,61.582271575927734,10.205538749694824,49.96849060058594,0.4494132995605469,60.67536926269531,7.647684097290039,54.95199966430664,0.9349061250686646,49.51930618286133,6.257591247558594,45.65654373168945
1823,6ix9ine,FEFE,179404,True,2018,42,0.931,0.387,1,-9.127,1,0.412,0.088,0.0,0.136,0.376,125.978,hip hop,4930.441019631023,8272462.151869744,2425.3422607100388,887028.2881700688,2271.530795791802,2042739.0265130575,0.22349879145622253,0.011270411312580109,-0.0010763636091724038,0.04275135695934296,-0.0016637855442240834,0.012643593363463879,0.07238548752834467,0.06714582872362848,13.678018569946289,17959.04296875,0.48446890711784363,0.08967629820108414,-151.6861572265625,11136.798828125,95.29972076416016,2188.337646484375,41.878692626953125,1351.4119873046875,20.20859718322754,634.8974609375,-1.3569059371948242,405.5820007324219,14.524728775024414,336.74371337890625,-6.83208703994751,242.59292602539062,11.05712604522705,357.0533447265625,-4.676290512084961,236.11045837402344,11.72774600982666,190.87869262695312,-0.5342698097229004,188.44883728027344,12.062735557556152,120.7549819946289,-4.7701897621154785,98.26396942138672,8.128714561462402,114.22554779052734,-8.59583568572998,92.4398193359375,3.591158866882324,75.05245971679688,1.1530518531799316,80.14591979980469,7.3544602394104,100.86003875732422,4.705899715423584,102.38554382324219,12.564997673034668,91.06024932861328
1824,The Weeknd,Call Out My Name,228373,False,2018,80,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,"pop, R&B",3395.4544681513644,2879310.1779580438,2075.699592766851,297635.0670304473,1623.0642627869888,475166.18643691065,0.3207225501537323,0.02145673893392086,0.0006014347309246659,0.0945623591542244,0.0027610587421804667,0.012906392104923725,0.05817309145880575,0.054788982888931144,28.48714828491211,49377.49609375,0.33220553398132324,0.08280175179243088,-68.1241683959961,5868.80712890625,128.22891235351562,1178.8138427734375,11.198498725891113,585.8032836914062,23.58101463317871,351.812744140625,1.466057300567627,205.4716033935547,9.190103530883789,198.03268432617188,-5.319289684295654,143.1134033203125,11.238285064697266,154.46836853027344,-11.346841812133789,174.1162109375,11.495917320251465,108.27838134765625,0.863303005695343,86.51837921142578,4.06659460067749,75.31660461425781,-9.368151664733887,61.6799430847168,9.575106620788574,76.75209045410156,-6.3314127922058105,74.18917846679688,9.228900909423828,87.19686889648438,2.3372581005096436,77.91436767578125,8.208196640014648,95.92778015136719,-0.8052984476089478,95.06603240966797,7.805448532104492,99.50386047363281
1825,Nio Garcia,Te Boté - Remix,417920,True,2018,76,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,latin,3428.4667685305003,1240840.5996616865,1862.759359394245,113558.95859568488,1770.6758989572004,340827.5599166388,0.08653467893600464,0.001446958165615797,-2.4048026716627646e-06,0.0036173765547573566,-7.03644473105669e-05,0.004090804141014814,0.08363945578231292,0.07664389721875141,1.953334927558899,287.8444519042969,0.33493471145629883,0.09640070796012878,-196.99490356445312,4701.20068359375,109.12033081054688,1184.0872802734375,-26.391489028930664,775.5269165039062,29.363372802734375,357.93707275390625,-1.597396969795227,293.0597839355469,3.2949132919311523,208.0135040283203,-4.274046897888184,197.4788055419922,12.886137962341309,148.70416259765625,-18.199878692626953,500.51324462890625,10.473664283752441,119.03054809570312,1.7506898641586304,139.57015991210938,0.821751058101654,108.44605255126953,2.4617679119110107,100.85427856445312,2.3615989685058594,80.51453399658203,-6.450869560241699,86.92671203613281,9.100472450256348,127.76245880126953,-3.7477376461029053,130.090087890625,6.358763694763184,90.00841522216797,1.7094520330429077,90.83336639404297,2.8325281143188477,120.25025177001953
1826,Migos,MotorSport,303076,True,2018,72,0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,"hip hop, pop",4658.392664670206,4488065.029332541,2445.1112440081815,299522.29500943015,2140.5958561741922,941063.954352697,0.274170845746994,0.01167792547494173,-2.5621069653425366e-05,0.04736746847629547,-0.00044419217738322914,0.021740714088082314,0.0718692365835223,0.06670404941642402,19.76312255859375,22820.353515625,0.46724000573158264,0.09543716907501221,-87.63851165771484,6230.25439453125,95.0195541381836,1355.0538330078125,25.245399475097656,1332.4361572265625,29.075403213500977,723.3060302734375,-8.0046968460083,662.961181640625,7.220181465148926,529.8577270507812,-12.425504684448242,252.97457885742188,10.965996742248535,296.75091552734375,-6.4929518699646,322.6263122558594,12.543313026428223,230.98403930664062,-4.087063789367676,191.35794067382812,10.134827613830566,120.12979125976562,-1.4234369993209839,109.71248626708984,8.658255577087402,100.64591217041016,-2.4046010971069336,101.7589111328125,5.591156005859375,77.74853515625,-6.350377559661865,73.44254302978516,4.221373081207275,85.19109344482422,-2.1992063522338867,71.50395965576172,3.6467390060424805,70.30757904052734
1827,Nicky Jam,X,172854,False,2019,74,0.594,0.749,9,-5.298,0,0.056,0.0338,0.00106,0.3,0.694,179.968,latin,3887.3639936417617,2731539.49289154,2035.1321629328154,291600.97035943327,1906.8441795197718,478660.0311695986,0.18850073218345642,0.0073066032491624355,-9.063979632628616e-06,0.020831391215324402,4.697982149082236e-05,0.013947932980954647,0.0797233560090703,0.07336754251572135,9.550713539123535,9683.15625,0.35743388533592224,0.09277832508087158,-129.5880584716797,7969.80322265625,101.56719207763672,987.5595092773438,-18.567026138305664,626.0054931640625,15.459906578063965,373.2943115234375,-4.0145111083984375,350.6106262207031,3.772930383682251,274.49456787109375,-8.385615348815918,252.4356689453125,4.403336524963379,226.17860412597656,-2.3675003051757812,196.97207641601562,4.943748474121094,144.18106079101562,-1.212526798248291,148.8204803466797,8.57923412322998,167.0543975830078,1.9884207248687744,220.74371337890625,15.77332878112793,148.11622619628906,5.371334075927734,168.69784545898438,8.553467750549316,111.54056549072266,-4.534296989440918,151.3544921875,6.487959384918213,116.06440734863281,-5.799361705780029,147.24822998046875,6.14093542098999,187.13914489746094
1828,XXXTENTACION,SAD!,166605,True,2018,82,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,hip hop,4679.4133708942045,4320770.464445712,2337.919050051875,356168.581863693,2264.695289990452,1355840.7849741715,0.23831765353679657,0.016596632078289986,-6.522656690322037e-07,0.02190225198864937,6.764837598893791e-05,0.030072884634137154,0.09887830687830688,0.08910138730718625,16.313648223876953,17860.49609375,0.4259606599807739,0.09537118673324585,-84.96383666992188,5416.880859375,98.09661102294922,1904.74169921875,5.634341239929199,1012.1773681640625,28.13275718688965,356.69921875,1.1299208402633667,352.4278869628906,13.396690368652344,396.10418701171875,-0.9055768847465515,233.568359375,13.581785202026367,269.6983947753906,-11.155228614807129,229.59820556640625,16.935739517211914,162.68203735351562,-13.61746883392334,204.85263061523438,4.125970363616943,118.6953353881836,-2.9796714782714844,87.14510345458984,5.019839763641357,121.70812225341797,-7.073409080505371,108.29232788085938,2.6421167850494385,103.50105285644531,-6.777435302734375,89.17792510986328,4.986008167266846,76.28382873535156,-3.788792371749878,79.94122314453125,-0.36641019582748413,75.782958984375
1829,Becky G,Sin Pijama,188560,False,2018,69,0.791,0.745,11,-3.695,0,0.0464,0.354,2.93e-05,0.104,0.82,94.014,"pop, latin",4485.522876656831,2268116.4368819273,2359.3276099460363,170141.8308323319,2111.57068222398,519668.72466241504,0.3168080449104309,0.011333614587783813,3.794428948822315e-06,0.06605689972639084,-0.0006652509327977896,0.025967547670006752,0.07798110355253213,0.07190005104126136,25.340024948120117,28814.13671875,0.37423914670944214,0.0879938080906868,-46.360008239746094,4329.23828125,97.7443618774414,845.8930053710938,-5.098597526550293,442.31280517578125,27.02435874938965,320.6607360839844,-5.737021446228027,203.1582794189453,-0.3027186095714569,291.35382080078125,0.6640137434005737,190.9157257080078,-0.6644859910011292,243.3975372314453,0.7357129454612732,197.50567626953125,5.694552421569824,132.0890350341797,-7.705756664276123,96.57518005371094,10.2486572265625,131.95191955566406,-8.022637367248535,128.89859008789062,11.812896728515625,96.65278625488281,-9.95221996307373,95.4792251586914,4.1680097579956055,95.03370666503906,-6.433564186096191,93.56536865234375,5.111181259155273,111.2629623413086,-0.18863391876220703,119.70068359375,9.46622371673584,104.08252716064453
1833,The Chainsmokers,Sick Boy,193200,False,2018,69,0.663,0.577,11,-7.518,0,0.0531,0.109,0.0,0.12,0.454,89.996,"pop, Dance/Electronic",5221.980923395777,2734704.9387760544,2481.2748240265346,177048.39464258403,2457.496534908902,712915.1236321264,0.2181272655725479,0.021259959787130356,5.584869086305844e-06,0.03488801792263985,0.0005399001529440284,0.016641510650515556,0.10825321239606954,0.09653445440200095,15.626593589782715,49197.71484375,0.4386593699455261,0.08496960997581482,-60.21062469482422,3245.018310546875,86.90216064453125,1102.954833984375,-3.8415145874023438,472.3000793457031,24.128734588623047,376.52783203125,-1.165337085723877,251.25747680664062,10.449169158935547,198.14718627929688,-9.838079452514648,144.42388916015625,9.091452598571777,109.2079849243164,-8.678070068359375,116.75371551513672,6.566858768463135,122.15518951416016,-9.445456504821777,112.35688018798828,4.298018932342529,81.72570037841797,-3.147810935974121,79.10271453857422,4.666903018951416,71.96564483642578,-4.282037734985352,59.83427429199219,2.663336992263794,93.63530731201172,-8.898183822631836,71.08908081054688,5.441802501678467,76.18681335449219,-5.180442810058594,72.77513885498047,3.981043577194214,59.41767883300781
